timestamp,right_x,right_y,left_x,left_y
1651783329.0211914,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0211914,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0211914,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0211914,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0211914,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0211914,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0211914,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0211914,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0211914,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0211914,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0221891,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0221891,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0221891,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0221891,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0221891,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0221891,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0221891,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0221891,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0221891,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0221891,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0221891,0.0982704609632492,0.752105712890625,0.13262559473514557,0.6656338572502136
1651783329.0364742,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.0364742,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.0364742,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.0364742,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.037522,0.09710219502449036,0.7402370572090149,0.13388116657733917,0.6673712134361267
1651783329.0493627,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0493627,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0493627,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0493627,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0493627,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
1651783329.0504134,0.09847231954336166,0.7357146143913269,0.13684780895709991,0.6719763875007629
